simulation_day,patients_treated,total_pfs_available,biomarker_group,group_patients_treated,group_pfs_count,mean_pfs,pfs_sd,lower_boundary,upper_boundary,best_elapsed_pfs,best_ongoing_pfs
476,476,222,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,463.0
477,477,222,Low,145,97,184.90721649484536,46.873296074414526,91.1606243460163,278.65380864367444,344.0,242.0
477,477,222,Medium,225,94,212.30851063829786,85.85233967612925,40.603831286039366,384.0131899905564,429.0,420.0
477,477,222,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,464.0
478,478,224,Low,145,97,184.90721649484536,46.873296074414526,91.1606243460163,278.65380864367444,344.0,243.0
478,478,224,Medium,226,96,212.14583333333334,85.44939766553952,41.2470380022543,383.04462866441236,429.0,421.0
478,478,224,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,465.0
479,479,226,Low,146,98,185.21428571428572,46.73003184557721,91.7542220231313,278.6743494054401,344.0,244.0
479,479,226,Medium,226,97,210.16494845360825,87.21330178700417,35.73834487959991,384.59155202761656,429.0,422.0
479,479,226,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,466.0
480,480,226,Low,147,98,185.21428571428572,46.73003184557721,91.7542220231313,278.6743494054401,344.0,245.0
480,480,226,Medium,226,97,210.16494845360825,87.21330178700417,35.73834487959991,384.59155202761656,429.0,423.0
480,480,226,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,467.0
481,481,227,Low,148,98,185.21428571428572,46.73003184557721,91.7542220231313,278.6743494054401,344.0,246.0
481,481,227,Medium,226,98,210.92857142857142,87.09128402186592,36.74600338483958,385.11113947230325,429.0,424.0
481,481,227,High,107,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,468.0
482,482,228,Low,148,99,184.92929292929293,46.57739938176474,91.77449416576344,278.0840916928224,344.0,247.0
482,482,228,Medium,226,98,210.92857142857142,87.09128402186592,36.74600338483958,385.11113947230325,429.0,425.0
482,482,228,High,108,31,267.5483870967742,91.12842173170688,85.29154363336045,449.80523056018797,431.0,469.0
483,483,230,Low,148,99,184.92929292929293,46.57739938176474,91.77449416576344,278.0840916928224,344.0,248.0
483,483,230,Medium,227,99,210.95959595959596,86.64635126530248,37.66689342899099,384.25229849020093,429.0,426.0
483,483,230,High,108,32,271.4375,92.30662000514478,86.82425998971044,456.0507400102896,431.0,470.0
484,484,230,Low,148,99,184.92929292929293,46.57739938176474,91.77449416576344,278.0840916928224,344.0,249.0
484,484,230,Medium,228,99,210.95959595959596,86.64635126530248,37.66689342899099,384.25229849020093,429.0,427.0
484,484,230,High,108,32,271.4375,92.30662000514478,86.82425998971044,456.0507400102896,431.0,471.0
485,485,232,Low,148,100,184.92,46.34165610883032,92.23668778233935,277.60331221766063,344.0,250.0
485,485,232,Medium,228,99,210.95959595959596,86.64635126530248,37.66689342899099,384.25229849020093,429.0,428.0
485,485,232,High,109,33,273.969696969697,92.01001468878431,89.94966759212838,457.9897263472656,431.0,472.0
486,486,233,Low,148,101,184.52475247524754,46.28014564787064,91.96446117950626,277.0850437709888,344.0,251.0
486,486,233,Medium,229,99,210.95959595959596,86.64635126530248,37.66689342899099,384.25229849020093,429.0,429.0
486,486,233,High,109,33,273.969696969697,92.01001468878431,89.94966759212838,457.9897263472656,431.0,473.0
487,487,235,Low,149,103,184.54368932038835,45.869332037316504,92.80502524575535,276.28235339502135,344.0,252.0
487,487,235,Medium,229,99,210.95959595959596,86.64635126530248,37.66689342899099,384.25229849020093,429.0,430.0
487,487,235,High,109,33,273.969696969697,92.01001468878431,89.94966759212838,457.9897263472656,431.0,474.0
488,488,238,Low,150,104,185.20192307692307,46.13706464579155,92.92779378533997,277.47605236850615,344.0,210.0
488,488,238,Medium,229,101,210.66336633663366,86.20583242771023,38.25170148121319,383.0750311920541,429.0,431.0
488,488,238,High,109,33,273.969696969697,92.01001468878431,89.94966759212838,457.9897263472656,431.0,475.0
489,489,239,Low,150,104,185.20192307692307,46.13706464579155,92.92779378533997,277.47605236850615,344.0,211.0
489,489,239,Medium,230,101,210.66336633663366,86.20583242771023,38.25170148121319,383.0750311920541,429.0,432.0
489,489,239,High,109,34,275.47058823529414,91.02688090958814,93.41682641611786,457.52435005447046,431.0,476.0
490,490,241,Low,151,105,185.1809523809524,45.915218893165765,93.35051459462086,277.01139016728393,344.0,212.0
490,490,241,Medium,230,101,210.66336633663366,86.20583242771023,38.25170148121319,383.0750311920541,429.0,433.0
490,490,241,High,109,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,477.0
491,491,241,Low,151,105,185.1809523809524,45.915218893165765,93.35051459462086,277.01139016728393,344.0,213.0
491,491,241,Medium,230,101,210.66336633663366,86.20583242771023,38.25170148121319,383.0750311920541,429.0,434.0
491,491,241,High,110,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,478.0
492,492,243,Low,151,105,185.1809523809524,45.915218893165765,93.35051459462086,277.01139016728393,344.0,214.0
492,492,243,Medium,231,103,213.97087378640776,88.88629620560518,36.19828137519741,391.7434661976181,435.0,378.0
492,492,243,High,110,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,479.0
493,493,244,Low,151,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,215.0
493,493,244,Medium,232,103,213.97087378640776,88.88629620560518,36.19828137519741,391.7434661976181,435.0,379.0
493,493,244,High,110,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,480.0
494,494,244,Low,152,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,216.0
494,494,244,Medium,232,103,213.97087378640776,88.88629620560518,36.19828137519741,391.7434661976181,435.0,380.0
494,494,244,High,110,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,481.0
495,495,245,Low,152,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,217.0
495,495,245,Medium,233,104,213.55769230769232,88.55406191700915,36.44956847367402,390.6658161417106,435.0,381.0
495,495,245,High,110,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,482.0
496,496,247,Low,152,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,218.0
496,496,247,Medium,233,106,213.23584905660377,88.24549651391011,36.744856028783545,389.726842084424,435.0,382.0
496,496,247,High,111,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,483.0
497,497,248,Low,153,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,219.0
497,497,248,Medium,233,107,214.79439252336448,89.29564403559259,36.2031044521793,393.3856805945496,435.0,383.0
497,497,248,High,111,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,484.0
498,498,248,Low,153,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,220.0
498,498,248,Medium,234,107,214.79439252336448,89.29564403559259,36.2031044521793,393.3856805945496,435.0,384.0
498,498,248,High,111,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,485.0
499,499,248,Low,153,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,221.0
499,499,248,Medium,234,107,214.79439252336448,89.29564403559259,36.2031044521793,393.3856805945496,435.0,385.0
499,499,248,High,112,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,486.0
500,500,248,Low,153,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,222.0
500,500,248,Medium,235,107,214.79439252336448,89.29564403559259,36.2031044521793,393.3856805945496,435.0,386.0
500,500,248,High,112,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,487.0
501,501,249,Low,154,106,185.29245283018867,45.71046915222814,93.87151452573238,276.71339113464495,344.0,223.0
501,501,249,Medium,235,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,387.0
501,501,249,High,112,35,272.1714285714286,91.77770000652335,88.61602855838188,455.72682858447524,431.0,488.0
502,502,251,Low,154,107,184.60747663551402,46.04279326340976,92.52189010869449,276.69306316233354,344.0,224.0
502,502,251,Medium,236,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,388.0
502,502,251,High,112,36,271.0,90.72973996593242,89.54052006813515,452.45947993186485,431.0,489.0
503,503,251,Low,155,107,184.60747663551402,46.04279326340976,92.52189010869449,276.69306316233354,344.0,225.0
503,503,251,Medium,236,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,389.0
503,503,251,High,112,36,271.0,90.72973996593242,89.54052006813515,452.45947993186485,431.0,490.0
504,504,252,Low,155,108,184.99074074074073,45.999897474564804,92.99094579161113,276.99053568987034,344.0,215.0
504,504,252,Medium,237,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,390.0
504,504,252,High,112,36,271.0,90.72973996593242,89.54052006813515,452.45947993186485,431.0,491.0
505,505,252,Low,155,108,184.99074074074073,45.999897474564804,92.99094579161113,276.99053568987034,344.0,216.0
505,505,252,Medium,237,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,391.0
505,505,252,High,113,36,271.0,90.72973996593242,89.54052006813515,452.45947993186485,431.0,492.0
506,506,253,Low,156,108,184.99074074074073,45.999897474564804,92.99094579161113,276.99053568987034,344.0,217.0
506,506,253,Medium,237,108,214.67592592592592,88.88592171189933,36.90408250212727,392.4477693497246,435.0,392.0
506,506,253,High,113,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,493.0
507,507,255,Low,156,108,184.99074074074073,45.999897474564804,92.99094579161113,276.99053568987034,344.0,218.0
507,507,255,Medium,238,110,216.79090909090908,89.83339272624215,37.12412363842478,396.45769454339336,435.0,387.0
507,507,255,High,113,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,494.0
508,508,255,Low,156,108,184.99074074074073,45.999897474564804,92.99094579161113,276.99053568987034,344.0,219.0
508,508,255,Medium,239,110,216.79090909090908,89.83339272624215,37.12412363842478,396.45769454339336,435.0,388.0
508,508,255,High,113,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,495.0
509,509,258,Low,156,109,184.6880733944954,45.89535142435378,92.89737054578785,276.47877624320296,344.0,220.0
509,509,258,Medium,239,112,218.30357142857142,89.7490835894607,38.805404249650024,397.8017386074928,435.0,389.0
509,509,258,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,496.0
510,510,259,Low,156,109,184.6880733944954,45.89535142435378,92.89737054578785,276.47877624320296,344.0,221.0
510,510,259,Medium,240,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,390.0
510,510,259,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,497.0
511,511,259,Low,156,109,184.6880733944954,45.89535142435378,92.89737054578785,276.47877624320296,344.0,222.0
511,511,259,Medium,241,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,391.0
511,511,259,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,498.0
512,512,260,Low,156,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,223.0
512,512,260,Medium,242,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,392.0
512,512,260,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,499.0
513,513,260,Low,156,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,224.0
513,513,260,Medium,243,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,393.0
513,513,260,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,500.0
514,514,260,Low,156,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,225.0
514,514,260,Medium,244,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,394.0
514,514,260,High,114,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,501.0
515,515,260,Low,156,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,226.0
515,515,260,Medium,244,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,395.0
515,515,260,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,502.0
516,516,260,Low,157,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,227.0
516,516,260,Medium,244,113,218.75221238938053,89.47471021122706,39.80279196692641,397.70163281183466,435.0,396.0
516,516,260,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,503.0
517,517,261,Low,158,110,184.42727272727274,45.766150523920516,92.8949716794317,275.95957377511377,344.0,228.0
517,517,261,Medium,244,114,220.31578947368422,90.62880783963321,39.0581737944178,401.5734051529506,435.0,367.0
517,517,261,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,504.0
518,518,266,Low,158,111,184.34234234234233,45.56643411657223,93.20947410919787,275.4752105754868,344.0,229.0
518,518,266,Medium,245,118,222.0,90.4286090423453,41.1427819153094,402.8572180846906,435.0,367.0
518,518,266,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,505.0
519,519,266,Low,159,111,184.34234234234233,45.56643411657223,93.20947410919787,275.4752105754868,344.0,230.0
519,519,266,Medium,245,118,222.0,90.4286090423453,41.1427819153094,402.8572180846906,435.0,368.0
519,519,266,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,506.0
520,520,267,Low,159,112,184.04464285714286,45.46999572886513,93.1046513994126,274.9846343148731,344.0,231.0
520,520,267,Medium,246,118,222.0,90.4286090423453,41.1427819153094,402.8572180846906,435.0,369.0
520,520,267,High,115,37,272.7567567567568,90.09667813749523,92.56340048176631,452.95011303174726,431.0,507.0
521,521,268,Low,159,112,184.04464285714286,45.46999572886513,93.1046513994126,274.9846343148731,344.0,232.0
521,521,268,Medium,247,118,222.0,90.4286090423453,41.1427819153094,402.8572180846906,435.0,370.0
521,521,268,High,115,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,480.0
522,522,268,Low,159,112,184.04464285714286,45.46999572886513,93.1046513994126,274.9846343148731,344.0,233.0
522,522,268,Medium,247,118,222.0,90.4286090423453,41.1427819153094,402.8572180846906,435.0,371.0
522,522,268,High,116,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,481.0
523,523,269,Low,159,112,184.04464285714286,45.46999572886513,93.1046513994126,274.9846343148731,344.0,234.0
523,523,269,Medium,248,119,222.52100840336135,90.22381292825905,42.07338254684325,402.9686342598794,435.0,372.0
523,523,269,High,116,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,482.0
524,524,270,Low,159,113,184.49557522123894,45.51964330566635,93.45628860990624,275.53486183257166,344.0,230.0
524,524,270,Medium,248,119,222.52100840336135,90.22381292825905,42.07338254684325,402.9686342598794,435.0,373.0
524,524,270,High,117,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,483.0
525,525,270,Low,159,113,184.49557522123894,45.51964330566635,93.45628860990624,275.53486183257166,344.0,231.0
525,525,270,Medium,248,119,222.52100840336135,90.22381292825905,42.07338254684325,402.9686342598794,435.0,374.0
525,525,270,High,118,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,484.0
526,526,270,Low,160,113,184.49557522123894,45.51964330566635,93.45628860990624,275.53486183257166,344.0,232.0
526,526,270,Medium,248,119,222.52100840336135,90.22381292825905,42.07338254684325,402.9686342598794,435.0,375.0
526,526,270,High,118,38,278.94736842105266,96.71774128552687,85.51188584999892,472.3828509921064,508.0,485.0
527,527,270,Low,160,113,184.49557522123894,45.51964330566635,93.45628860990624,275.53486183257166,344.0,233.0
